item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YDL079C	4932.YIR026C	activation	activation	f	f	185
4932.YDL079C	4932.YIR026C	binding		f	t	183
4932.YDL079C	4932.YIR026C	ptmod		t	f	183
4932.YDR311W	4932.YMR236W	reaction		t	t	904
4932.YDR311W	4932.YMR236W	catalysis		t	t	904
4932.YDR311W	4932.YMR236W	binding		f	t	904
4932.YEL054C	4932.YLR439W	reaction		t	t	482
4932.YEL054C	4932.YLR439W	catalysis		t	t	482
4932.YEL054C	4932.YLR439W	binding		f	f	479
4932.YJL005W	4932.YJL203W	reaction		t	t	351
4932.YJL005W	4932.YJL203W	catalysis		t	f	351
4932.YJL005W	4932.YJL203W	binding		f	f	345
4932.YBR081C	4932.YDR190C	binding		f	t	194
4932.YBR048W	4932.YLL039C	binding		f	t	631
4932.YBR048W	4932.YLL039C	catalysis		t	t	631
4932.YBR048W	4932.YLL039C	reaction		t	t	631
4932.YBR175W	4932.YEL056W	catalysis		t	t	237
4932.YBR175W	4932.YEL056W	binding		f	f	187
4932.YBR175W	4932.YEL056W	reaction		t	t	237
4932.YIL131C	4932.YKL135C	activation	activation	t	t	187
4932.YAL021C	4932.YPL239W	binding		f	t	188
4932.YAL021C	4932.YPL239W	activation	activation	f	f	188
4932.YAL021C	4932.YPL239W	reaction		t	t	181
4932.YAL021C	4932.YPL239W	expression	inhibition	t	f	151
4932.YAL021C	4932.YPL239W	catalysis		t	f	181
4932.YAL021C	4932.YPL239W	ptmod		t	t	183
4932.YGR074W	4932.YNL147W	reaction		t	t	787
4932.YGR074W	4932.YNL147W	binding		f	t	968
4932.YMR199W	4932.YNL217W	binding		f	f	189
4932.YMR199W	4932.YNL217W	catalysis		t	f	189
4932.YMR199W	4932.YNL217W	reaction		t	f	189
4932.YMR199W	4932.YNL217W	ptmod		t	f	181
4932.YDR283C	4932.YGR167W	binding		f	f	287
4932.YJR059W	4932.YPR188C	inhibition	inhibition	f	f	187
4932.YJR059W	4932.YPR188C	catalysis		t	t	188
4932.YJR059W	4932.YPR188C	binding		f	t	183
4932.YJR059W	4932.YPR188C	activation	activation	f	f	188
4932.YJR059W	4932.YPR188C	ptmod		t	f	153
4932.YBL026W	4932.YJL124C	reaction		t	t	763
4932.YBL026W	4932.YJL124C	binding		f	f	975
4932.YJR059W	4932.YKR099W	ptmod		t	t	181
4932.YJR059W	4932.YKR099W	inhibition	inhibition	t	f	183
4932.YJR059W	4932.YKR099W	expression		t	t	167
4932.YJR059W	4932.YKR099W	binding		f	t	188
4932.YJR059W	4932.YKR099W	activation	activation	t	f	183
4932.YGL135W	4932.YPR043W	reaction		t	t	573
4932.YGL135W	4932.YPR043W	catalysis		t	f	573
4932.YGL135W	4932.YPR043W	binding		f	f	573
4932.YMR139W	4932.YPL242C	binding		f	t	187
4932.YMR139W	4932.YPL242C	activation	activation	t	t	185
4932.YMR139W	4932.YPL242C	ptmod		t	t	181
4932.YMR139W	4932.YPL242C	catalysis		t	f	185
4932.YMR139W	4932.YPL242C	reaction		t	f	185
4932.YGR241C	4932.YIL002C	reaction		f	f	600
4932.YGR241C	4932.YIL002C	binding		f	f	600
4932.YGR241C	4932.YIL002C	catalysis		t	t	600
4932.YBR082C	4932.YGR052W	catalysis		t	t	188
4932.YBR082C	4932.YGR052W	binding		f	t	185
4932.YBR082C	4932.YGR052W	activation	activation	t	t	181
4932.YBR082C	4932.YGR052W	reaction		t	f	188
4932.YIL172C	4932.YKL174C	binding		f	f	154
4932.YLR071C	4932.YOL148C	binding		f	f	301
4932.YFL039C	4932.YLL001W	binding		f	t	196
4932.YFL039C	4932.YLL001W	reaction		f	f	196
4932.YFL039C	4932.YLL001W	catalysis		t	f	196
4932.YBR212W	4932.YER107C	reaction		t	t	181
4932.YBR212W	4932.YER107C	activation	activation	t	f	181
4932.YBR212W	4932.YER107C	catalysis		t	f	181
4932.YLR367W	4932.YMR276W	reaction		t	t	215
4932.YLR367W	4932.YMR276W	binding		f	t	215
4932.YLR367W	4932.YMR276W	catalysis		t	f	215
4932.YDR394W	4932.YHR218W	binding		f	f	185
4932.YDR394W	4932.YHR218W	reaction		f	f	185
4932.YNL068C	4932.YPL015C	activation	activation	f	f	212
4932.YNL068C	4932.YPL015C	binding		f	t	189
4932.YNL068C	4932.YPL015C	inhibition	inhibition	t	f	185
4932.YNL068C	4932.YPL015C	expression	inhibition	t	f	187
4932.YNL068C	4932.YPL015C	ptmod		t	f	228
4932.YDL229W	4932.YOL109W	binding		f	t	177
4932.YJR125C	4932.YNL243W	catalysis		t	t	171
4932.YJR125C	4932.YNL243W	binding		f	f	171
4932.YJR125C	4932.YNL243W	reaction		t	t	171
4932.YJL137C	4932.YPL175W	reaction		t	t	215
4932.YJL137C	4932.YPL175W	catalysis		t	f	215
4932.YJL137C	4932.YPL175W	binding		f	f	215
4932.YDL137W	4932.YGR123C	catalysis		t	f	188
4932.YDL137W	4932.YGR123C	binding		f	t	187
4932.YDL137W	4932.YGR123C	activation	activation	t	t	187
4932.YDL137W	4932.YGR123C	reaction		t	t	187
4932.YDL137W	4932.YGR123C	ptmod		t	f	152
4932.YJL138C	4932.YOR233W	binding		f	t	150
4932.YJL138C	4932.YOR233W	activation	activation	t	f	187
4932.YBR181C	4932.YDR139C	catalysis		t	f	227
4932.YBR181C	4932.YDR139C	binding		f	t	227
4932.YBR181C	4932.YDR139C	reaction		t	t	227
4932.YGR260W	4932.YHR205W	ptmod		t	t	181
4932.YGR260W	4932.YHR205W	activation	activation	t	t	181
4932.YDL058W	4932.YKL196C	catalysis		t	f	787
4932.YDL058W	4932.YKL196C	binding		f	t	968
4932.YDL058W	4932.YKL196C	reaction		t	f	787
4932.YOR251C	4932.YOR286W	activation	activation	f	f	294
4932.YOR251C	4932.YOR286W	binding		f	f	294
4932.YBR220C	4932.YLL015W	binding		f	f	158
4932.YJL138C	4932.YLR419W	binding		f	t	175
4932.YJL138C	4932.YLR419W	reaction		f	f	175
4932.YJL138C	4932.YLR419W	catalysis		t	f	175
4932.YGR063C	4932.YOR123C	reaction		f	f	158
4932.YGR063C	4932.YOR123C	binding		f	f	754
4932.YDR216W	4932.YGR152C	activation	activation	t	t	181
4932.YDR216W	4932.YGR152C	expression	inhibition	t	f	153
4932.YDR216W	4932.YGR152C	binding		f	f	183
4932.YGR113W	4932.YPL268W	binding		f	t	720
4932.YHL029C	4932.YNL056W	binding		f	f	798
4932.YJR127C	4932.YMR161W	activation	activation	t	f	181
4932.YLR344W	4932.YPR043W	catalysis		t	f	573
4932.YLR344W	4932.YPR043W	binding		f	t	573
4932.YLR344W	4932.YPR043W	reaction		t	f	573
4932.YDR075W	4932.YJR125C	activation	activation	t	t	187
4932.YDR388W	4932.YFR024C-A	binding		f	f	260
4932.YDR194C	4932.YPL106C	binding		f	f	188
4932.YDR194C	4932.YPL106C	catalysis		t	t	188
4932.YDR194C	4932.YPL106C	reaction		t	t	188
4932.YGR203W	4932.YPR120C	activation	activation	f	f	232
4932.YGR203W	4932.YPR120C	binding		f	f	185
4932.YGR203W	4932.YPR120C	ptmod		t	t	183
4932.YGR203W	4932.YPR120C	catalysis		t	t	229
4932.YGR203W	4932.YPR120C	reaction		f	f	229
4932.YLR399C	4932.YPL116W	reaction		f	f	188
4932.YLR399C	4932.YPL116W	catalysis		t	f	188
4932.YLR399C	4932.YPL116W	binding		f	t	187
4932.YLR399C	4932.YPL116W	activation	activation	t	f	185
4932.YDR212W	4932.YPR010C	binding		f	f	187
4932.YBL021C	4932.YGR188C	binding		f	f	150
4932.YBL021C	4932.YGR188C	activation	activation	t	t	150
4932.YBL021C	4932.YGR188C	reaction		t	t	150
4932.YBL021C	4932.YGR188C	catalysis		t	t	150
4932.YBL021C	4932.YGR188C	ptmod		t	f	150
4932.YER129W	4932.YOR257W	activation	activation	f	f	212
4932.YER129W	4932.YOR257W	binding		f	f	175
4932.YAL029C	4932.YKR001C	reaction		t	f	208
4932.YAL029C	4932.YKR001C	binding		f	t	210
4932.YHR030C	4932.YLR410W	ptmod		f	f	188
4932.YHR030C	4932.YLR410W	activation	activation	f	f	188
4932.YIL133C	4932.YNL284C	catalysis		t	f	345
4932.YIL133C	4932.YNL284C	binding		f	t	345
4932.YIL133C	4932.YNL284C	reaction		t	f	345
4932.YDR261C-C	4932.YLR227W-A	binding		f	f	416
4932.YAL040C	4932.YDR335W	catalysis		t	t	299
4932.YAL040C	4932.YDR335W	activation	activation	t	f	299
4932.YBR251W	4932.YDR025W	reaction		t	f	351
4932.YBR251W	4932.YDR025W	binding		f	t	345
4932.YBR251W	4932.YDR025W	catalysis		t	f	351
4932.YBL075C	4932.YNL112W	catalysis		t	f	295
4932.YBL075C	4932.YNL112W	binding		f	t	295
4932.YBL075C	4932.YNL112W	reaction		t	f	295
4932.YGR274C	4932.YKR008W	reaction		t	f	193
4932.YGR274C	4932.YKR008W	binding		f	f	381
4932.YCR005C	4932.YOL126C	expression	inhibition	t	t	181
4932.YPL213W	4932.YPR111W	binding		f	t	153
4932.YEL061C	4932.YPR186C	binding		f	f	188
4932.YEL061C	4932.YPR186C	activation	activation	t	t	188
4932.YGL067W	4932.YOR257W	binding		f	t	287
4932.YLR426W	4932.YML086C	binding		f	t	188
4932.YGR202C	4932.YPR054W	inhibition	inhibition	f	t	155
4932.YGR202C	4932.YPR054W	ptmod		f	f	155
4932.YAR007C	4932.YKL168C	binding		f	f	452
4932.YAR007C	4932.YKL168C	reaction		t	t	452
4932.YAR007C	4932.YKL168C	catalysis		t	t	452
4932.YAR007C	4932.YKL168C	ptmod		t	f	185
4932.YDR486C	4932.YMR077C	catalysis		t	t	394
4932.YDR486C	4932.YMR077C	binding		f	f	394
4932.YNL209W	4932.YPR010C	binding		f	f	190
4932.YNL209W	4932.YPR010C	catalysis		t	t	190
4932.YNL209W	4932.YPR010C	reaction		t	t	190
4932.YHL034C	4932.YNL088W	binding		f	t	162
4932.YNR036C	4932.YPL249C-A	reaction		f	f	351
4932.YNR036C	4932.YPL249C-A	catalysis		t	t	351
4932.YNR036C	4932.YPL249C-A	binding		f	t	345
4932.YER174C	4932.YJL014W	binding		f	f	187
4932.YBL005W-A	4932.YNL284C-A	binding		f	f	433
4932.YFL037W	4932.YKL190W	catalysis		t	t	188
4932.YFL037W	4932.YKL190W	binding		f	t	188
4932.YFL037W	4932.YKL190W	reaction		t	t	188
4932.YER173W	4932.YNL262W	binding		f	f	206
4932.YER173W	4932.YNL262W	catalysis		t	t	206
4932.YER173W	4932.YNL262W	reaction		t	t	206
4932.YKL156W	4932.YPR080W	catalysis		t	t	201
4932.YKL156W	4932.YPR080W	binding		f	t	201
4932.YKL156W	4932.YPR080W	reaction		t	t	201
4932.YIL002C	4932.YNL093W	reaction		f	f	171
4932.YIL002C	4932.YNL093W	catalysis		t	t	171
4932.YIL002C	4932.YNL093W	binding		f	t	171
4932.YDR060W	4932.YLL045C	binding		f	f	798
4932.YGL207W	4932.YJL006C	binding		f	f	720
4932.YGL201C	4932.YNL290W	binding		f	f	179
4932.YGL201C	4932.YNL290W	activation	activation	t	f	187
4932.YKR034W	4932.YMR182C	reaction		t	t	185
4932.YKR034W	4932.YMR182C	activation	activation	t	t	171
4932.YKR034W	4932.YMR182C	expression		t	t	183
4932.YKR034W	4932.YMR182C	binding		f	t	188
4932.YKR086W	4932.YPR094W	reaction		t	t	156
4932.YKR086W	4932.YPR094W	binding		f	f	156
4932.YKR086W	4932.YPR094W	catalysis		t	t	156
4932.YHR203C	4932.YLR367W	reaction		t	t	570
4932.YHR203C	4932.YLR367W	binding		f	t	570
4932.YHR203C	4932.YLR367W	catalysis		t	f	570
4932.YBR031W	4932.YOL077C	binding		f	f	772
4932.YBR136W	4932.YBR160W	binding		f	t	169
4932.YBR136W	4932.YBR160W	activation	activation	t	f	456
4932.YBR136W	4932.YBR160W	catalysis		t	t	485
4932.YBR136W	4932.YBR160W	ptmod		t	f	181
4932.YDL017W	4932.YDL058W	binding		f	t	295
4932.YER031C	4932.YNL027W	binding		f	f	175
4932.YER031C	4932.YNL027W	activation	activation	t	f	163
4932.YER031C	4932.YNL027W	expression	inhibition	t	f	165
4932.YNL112W	4932.YPL119C	catalysis		t	f	188
4932.YNL112W	4932.YPL119C	binding		f	t	202
4932.YNL112W	4932.YPL119C	reaction		t	f	202
4932.YKL173W	4932.YPL184C	catalysis		t	f	240
4932.YKL173W	4932.YPL184C	binding		f	t	230
4932.YKL173W	4932.YPL184C	reaction		t	f	240
4932.YFR037C	4932.YOR341W	binding		f	f	188
4932.YFR037C	4932.YOR341W	activation	activation	t	t	188
4932.YCL024W	4932.YGL242C	expression	inhibition	t	f	181
4932.YCL024W	4932.YGL242C	catalysis		t	t	187
4932.YCL024W	4932.YGL242C	activation	activation	t	f	181
4932.YCL024W	4932.YGL242C	binding		f	t	187
4932.YCL024W	4932.YGL242C	inhibition	inhibition	f	t	183
4932.YCL024W	4932.YGL242C	ptmod		t	t	187
4932.YDR172W	4932.YLR333C	catalysis		t	t	961
4932.YDR172W	4932.YLR333C	binding		f	t	961
4932.YDR172W	4932.YLR333C	reaction		t	t	961
4932.YDR086C	4932.YER087C-B	binding		f	t	988
4932.YDR086C	4932.YER087C-B	reaction		t	t	631
4932.YLR044C	4932.YOR386W	binding		f	t	179
4932.YDL134C	4932.YGR109C	reaction		t	f	189
4932.YDL134C	4932.YGR109C	binding		f	t	189
4932.YDL134C	4932.YGR109C	ptmod		t	t	181
4932.YDL134C	4932.YGR109C	catalysis		t	f	197
4932.YDR432W	4932.YMR124W	binding		f	t	181
4932.YBR251W	4932.YLR178C	binding		f	f	228
4932.YBR251W	4932.YLR178C	catalysis		t	t	228
4932.YBR251W	4932.YLR178C	reaction		t	t	228
4932.YER107C	4932.YHR086W	reaction		t	t	181
4932.YER107C	4932.YHR086W	activation	activation	t	t	181
4932.YER107C	4932.YHR086W	catalysis		t	t	181
4932.YJL177W	4932.YNL005C	catalysis		t	f	482
4932.YJL177W	4932.YNL005C	binding		f	t	482
4932.YJL177W	4932.YNL005C	reaction		t	f	482
4932.YLR174W	4932.YOL088C	binding		f	t	187
4932.YDR267C	4932.YHR152W	binding		f	f	301
4932.YCR014C	4932.YFR010W	binding		f	f	368
4932.YAL017W	4932.YNL064C	binding		f	f	183
4932.YAL017W	4932.YNL064C	reaction		t	f	181
4932.YDR247W	4932.YPR054W	activation	activation	t	f	183
4932.YDR247W	4932.YPR054W	reaction		t	t	188
4932.YDR247W	4932.YPR054W	inhibition	inhibition	f	f	185
4932.YDR247W	4932.YPR054W	binding		f	t	188
4932.YDR247W	4932.YPR054W	expression	inhibition	t	t	155
4932.YDR247W	4932.YPR054W	catalysis		t	f	188
4932.YDR247W	4932.YPR054W	ptmod		f	f	188
4932.YAL030W	4932.YGR270W	reaction		t	f	154
4932.YAL030W	4932.YGR270W	binding		f	t	154
4932.YAL030W	4932.YGR270W	catalysis		t	f	154
4932.YDL059C	4932.YDR059C	reaction		t	t	188
4932.YDL059C	4932.YDR059C	binding		f	t	167
4932.YDL059C	4932.YDR059C	catalysis		t	f	188
4932.YDL029W	4932.YNR012W	binding		f	t	187
4932.YHR030C	4932.YMR036C	ptmod		f	f	463
4932.YHR030C	4932.YMR036C	activation	activation	f	f	430
4932.YBL008W	4932.YFR038W	binding		f	f	169
4932.YBL008W	4932.YFR038W	inhibition	inhibition	t	f	169
4932.YCR051W	4932.YOR353C	ptmod		t	f	173
4932.YCR051W	4932.YOR353C	activation	activation	f	f	173
4932.YCR051W	4932.YOR353C	expression		t	t	153
4932.YCR051W	4932.YOR353C	binding		f	t	173
4932.YCR051W	4932.YOR353C	catalysis		t	f	173
4932.YCR051W	4932.YOR353C	reaction		t	f	173
4932.YDL229W	4932.YLR249W	binding		f	t	177
4932.YDL002C	4932.YGL254W	expression		t	t	161
4932.YDL002C	4932.YGL254W	binding		f	t	183
4932.YJL187C	4932.YPL031C	catalysis		t	t	587
4932.YJL187C	4932.YPL031C	binding		f	t	201
4932.YJL187C	4932.YPL031C	activation	activation	t	t	188
4932.YJL187C	4932.YPL031C	reaction		f	f	188
4932.YJL187C	4932.YPL031C	inhibition	inhibition	f	t	592
4932.YJL187C	4932.YPL031C	expression		t	f	214
4932.YJL187C	4932.YPL031C	ptmod		t	t	495
4932.YNL330C	4932.YOR233W	ptmod		t	t	152
4932.YNL330C	4932.YOR233W	binding		f	t	183
4932.YNL330C	4932.YOR233W	reaction		f	f	183
4932.YNL330C	4932.YOR233W	activation	activation	t	t	152
4932.YMR068W	4932.YPL141C	binding		f	f	187
4932.YMR068W	4932.YPL141C	activation	activation	t	t	181
4932.YMR068W	4932.YPL141C	inhibition	inhibition	f	t	183
4932.YMR068W	4932.YPL141C	catalysis		t	t	188
4932.YMR068W	4932.YPL141C	expression	inhibition	t	t	181
4932.YMR068W	4932.YPL141C	ptmod		t	t	152
4932.YDL132W	4932.YOR261C	catalysis		t	f	974
4932.YDL132W	4932.YOR261C	binding		f	f	267
4932.YDL132W	4932.YOR261C	reaction		t	t	258
4932.YDR322W	4932.YKL167C	binding		f	f	868
4932.YAL021C	4932.YGR271W	reaction		t	f	172
4932.YAL021C	4932.YGR271W	binding		f	f	172
4932.YAL021C	4932.YGR271W	catalysis		t	t	172
4932.YJL008C	4932.YLR369W	binding		f	t	188
4932.YFL039C	4932.YOR127W	reaction		f	f	188
4932.YFL039C	4932.YOR127W	binding		f	t	189
4932.YAL035W	4932.YPR166C	binding		f	t	295
4932.YAL035W	4932.YPR166C	reaction		f	f	295
4932.YAL035W	4932.YPR166C	catalysis		t	f	199
4932.YCR051W	4932.YLR238W	binding		f	f	188
4932.YCR051W	4932.YLR238W	catalysis		t	t	188
4932.YCR051W	4932.YLR238W	reaction		t	t	188
4932.YIL118W	4932.YPL203W	activation	activation	t	f	187
4932.YIL118W	4932.YPL203W	inhibition	inhibition	f	f	237
4932.YIL118W	4932.YPL203W	binding		f	f	187
4932.YIL118W	4932.YPL203W	ptmod		t	f	188
4932.YOL120C	4932.YOR234C	reaction		t	t	955
4932.YOL120C	4932.YOR234C	catalysis		t	t	955
4932.YOL120C	4932.YOR234C	binding		f	t	955
4932.YGR108W	4932.YMR199W	binding		f	t	188
4932.YGR108W	4932.YMR199W	reaction		f	f	188
4932.YHR104W	4932.YPL061W	binding		f	f	188
4932.YJL189W	4932.YLL045C	reaction		t	f	961
4932.YJL189W	4932.YLL045C	catalysis		t	t	961
4932.YJL189W	4932.YLL045C	binding		f	t	961
4932.YCR084C	4932.YKR008W	reaction		t	t	187
4932.YCR084C	4932.YKR008W	catalysis		t	t	185
4932.YCR084C	4932.YKR008W	binding		f	t	188
4932.YCR008W	4932.YKL203C	catalysis		t	t	188
4932.YCR008W	4932.YKL203C	binding		f	t	188
4932.YCR008W	4932.YKL203C	activation	activation	f	f	189
4932.YCR008W	4932.YKL203C	reaction		f	f	188
4932.YCR008W	4932.YKL203C	ptmod		f	f	189
4932.YGL254W	4932.YKL166C	inhibition	inhibition	f	t	191
4932.YGL254W	4932.YKL166C	activation	activation	f	f	192
4932.YGL254W	4932.YKL166C	catalysis		t	f	189
4932.YGL254W	4932.YKL166C	ptmod		f	f	191
4932.YBR234C	4932.YLR370C	binding		f	f	900
4932.YER027C	4932.YMR139W	binding		f	t	188
4932.YER027C	4932.YMR139W	activation	activation	f	f	188
4932.YER027C	4932.YMR139W	reaction		t	f	188
4932.YER027C	4932.YMR139W	expression		t	t	161
4932.YER027C	4932.YMR139W	catalysis		t	f	188
4932.YER027C	4932.YMR139W	ptmod		f	f	188
4932.YAL005C	4932.YNL247W	binding		f	f	188
4932.YGR155W	4932.YLR371W	binding		f	t	187
4932.YDR054C	4932.YER130C	expression		t	f	152
4932.YDR054C	4932.YER130C	binding		f	f	187
4932.YDR054C	4932.YER130C	catalysis		t	t	185
4932.YDR054C	4932.YER130C	reaction		t	f	188
4932.YAL017W	4932.YGL078C	binding		f	f	150
4932.YAL017W	4932.YGL078C	activation	activation	t	t	187
4932.YBR077C	4932.YML121W	binding		f	f	900
4932.YLR305C	4932.YNL312W	binding		f	f	237
4932.YLR305C	4932.YNL312W	reaction		t	t	237
4932.YLR305C	4932.YNL312W	catalysis		t	t	237
4932.YLR305C	4932.YNL312W	ptmod		t	t	187
4932.YGL031C	4932.YNL137C	binding		f	f	226
4932.YGL031C	4932.YNL137C	catalysis		t	t	226
4932.YGL031C	4932.YNL137C	reaction		t	t	226
4932.YDR450W	4932.YJR145C	reaction		t	t	570
4932.YDR450W	4932.YJR145C	catalysis		t	f	570
4932.YDR450W	4932.YJR145C	binding		f	f	570
4932.YER009W	4932.YLR347C	reaction		t	t	603
4932.YER009W	4932.YLR347C	binding		f	f	824
4932.YBR025C	4932.YPL198W	binding	activation	t	f	197
4932.YDL140C	4932.YDL164C	catalysis		t	f	904
4932.YBR095C	4932.YGR014W	expression		t	t	416
4932.YFL029C	4932.YPR108W	catalysis		t	f	595
4932.YFL029C	4932.YPR108W	binding		f	t	232
4932.YHL007C	4932.YLR362W	activation	activation	t	t	187
4932.YHL007C	4932.YLR362W	ptmod		f	f	898
4932.YDR041W	4932.YGL103W	catalysis		t	f	428
4932.YDR041W	4932.YGL103W	binding		f	t	428
4932.YDR041W	4932.YGL103W	reaction		t	f	428
4932.YML078W	4932.YOR353C	binding		f	t	200
4932.YML078W	4932.YOR353C	expression	inhibition	t	t	157
4932.YML078W	4932.YOR353C	catalysis		t	f	200
4932.YML078W	4932.YOR353C	reaction		t	t	200
4932.Q0045	4932.YPR191W	binding		f	t	881
4932.YAL048C	4932.YNL026W	binding		f	t	757
4932.YOR396W	4932.YPL026C	binding		f	t	150
4932.YOR396W	4932.YPL026C	activation	activation	t	f	187
4932.YGL237C	4932.YMR037C	binding		f	f	222
4932.YGL237C	4932.YMR037C	activation	activation	t	f	223
4932.YGL237C	4932.YMR037C	reaction		f	f	223
4932.YEL037C	4932.YNL177C	binding		f	t	193
4932.YEL037C	4932.YNL177C	catalysis		t	t	193
4932.YEL037C	4932.YNL177C	reaction		t	t	193
4932.YIL113W	4932.YPR034W	binding		f	t	183
4932.YHR005C-A	4932.YNR017W	reaction		t	t	394
4932.YHR005C-A	4932.YNR017W	binding		f	t	929
4932.YBR164C	4932.YOL062C	binding		f	t	189
4932.YBR164C	4932.YOL062C	reaction		t	t	188
4932.YJL085W	4932.YJR076C	binding		f	f	193
4932.YBR109C	4932.YGL158W	ptmod		t	t	173
4932.YBR109C	4932.YGL158W	binding		f	t	250
4932.YBR109C	4932.YGL158W	activation	activation	f	f	268
4932.YBR109C	4932.YGL158W	catalysis		t	f	188
4932.YBR109C	4932.YGL158W	reaction		t	t	188
4932.YBR055C	4932.YGR091W	reaction		f	f	787
4932.YBR055C	4932.YGR091W	binding		f	f	968
4932.YDR481C	4932.YGL209W	activation	activation	t	f	187
4932.YBR160W	4932.YIL126W	binding		f	t	185
4932.YBR160W	4932.YIL126W	reaction		f	f	185
4932.YBR160W	4932.YIL126W	expression		t	f	165
4932.YBR160W	4932.YIL126W	ptmod		t	t	183
4932.YAR007C	4932.YJR035W	binding		f	t	911
4932.YAR007C	4932.YJR035W	reaction		f	f	911
4932.YAR007C	4932.YJR035W	catalysis		t	f	911
4932.YKL172W	4932.YLR309C	binding		f	t	159
4932.YBL103C	4932.YKL126W	binding		f	t	183
4932.YBL103C	4932.YKL126W	reaction		t	f	188
4932.YBL103C	4932.YKL126W	ptmod		t	f	183
4932.YBR136W	4932.YDR448W	reaction		t	t	345
4932.YBR136W	4932.YDR448W	catalysis		t	f	345
4932.YBR136W	4932.YDR448W	binding		f	f	345
4932.YLR240W	4932.YNL093W	binding		f	t	394
4932.YLR240W	4932.YNL093W	catalysis		t	t	188
4932.YLR240W	4932.YNL093W	reaction		t	f	188
4932.YJR009C	4932.YMR104C	ptmod		t	t	185
4932.YJR009C	4932.YMR104C	binding		f	t	183
4932.YER164W	4932.YMR037C	binding		f	t	187
4932.YER164W	4932.YMR037C	activation	activation	t	t	175
4932.YDL014W	4932.YPL012W	binding		f	f	868
4932.YBL032W	4932.YHR030C	ptmod		t	f	187
4932.YDL025C	4932.YNL273W	reaction		t	f	453
4932.YDL025C	4932.YNL273W	binding		f	t	453
4932.YDL025C	4932.YNL273W	ptmod		t	f	188
4932.YDL025C	4932.YNL273W	catalysis		t	f	453
4932.YBR251W	4932.YPL220W	reaction		t	t	351
4932.YBR251W	4932.YPL220W	binding		f	f	351
4932.YBR251W	4932.YPL220W	catalysis		t	t	351
4932.YBR049C	4932.YCR063W	catalysis		t	f	434
4932.YBR049C	4932.YCR063W	binding		f	t	428
4932.YBR049C	4932.YCR063W	reaction		t	f	434
4932.YDR339C	4932.YPR144C	binding		f	f	916
4932.YFR014C	4932.YOR257W	ptmod		t	t	187
4932.YFR014C	4932.YOR257W	catalysis		t	t	188
4932.YFR014C	4932.YOR257W	activation	activation	f	f	191
4932.YFR014C	4932.YOR257W	binding		f	f	190
4932.YFR014C	4932.YOR257W	reaction		f	f	188
4932.YCR065W	4932.YNL053W	expression		t	t	152
4932.YCR065W	4932.YNL053W	binding		f	t	152
4932.YCR065W	4932.YNL053W	catalysis		t	f	152
4932.YCR065W	4932.YNL053W	reaction		t	f	152
4932.YCR065W	4932.YNL053W	ptmod		t	f	152
4932.YIL045W	4932.YNL307C	binding		f	t	188
4932.YIL045W	4932.YNL307C	activation	activation	t	f	183
4932.YKL139W	4932.YNL025C	catalysis		t	f	931
4932.YKL139W	4932.YNL025C	binding		f	t	973
4932.YKL139W	4932.YNL025C	reaction		t	f	931
4932.YHR010W	4932.YJR094W-A	binding		f	f	570
4932.YHR010W	4932.YJR094W-A	catalysis		t	t	570
4932.YHR010W	4932.YJR094W-A	reaction		t	t	570
4932.YGL251C	4932.YLR216C	reaction		t	t	473
4932.YGL251C	4932.YLR216C	binding		f	t	473
4932.YGL251C	4932.YLR216C	catalysis		t	f	221
4932.YAL040C	4932.YGR252W	binding		f	f	157
4932.YAL040C	4932.YGR252W	expression		t	f	157
4932.YGL210W	4932.YMR182C	expression	inhibition	t	f	165
4932.YGL210W	4932.YMR182C	binding		f	t	175
4932.YGL210W	4932.YMR182C	activation	activation	t	f	163
4932.YIL113W	4932.YPL165C	ptmod		t	f	154
4932.YGL209W	4932.YKL079W	activation	activation	t	f	188
4932.YGL209W	4932.YKL079W	binding		f	f	188
4932.YKL079W	4932.YOR141C	binding		f	t	165
4932.YKL079W	4932.YOR141C	reaction		f	f	165
4932.YHR079C	4932.YPR068C	binding		f	t	183
4932.YHR079C	4932.YPR068C	activation	activation	t	f	152
4932.YHR079C	4932.YPR068C	ptmod		t	f	152
4932.YHR079C	4932.YPR068C	reaction		f	f	183
4932.YHR205W	4932.YIL001W	activation	activation	t	f	183
4932.YHR205W	4932.YIL001W	ptmod		f	f	189
4932.YHR205W	4932.YIL001W	binding		f	t	185
4932.YHR205W	4932.YIL001W	inhibition	inhibition	t	f	183
4932.YHR205W	4932.YIL001W	catalysis		t	t	188
4932.YHR205W	4932.YIL001W	expression	inhibition	t	t	150
4932.YKL171W	4932.YNL175C	binding		f	t	156
4932.YKL171W	4932.YNL175C	ptmod		t	t	156
4932.YKL171W	4932.YNL175C	expression	inhibition	t	t	156
4932.YGR034W	4932.YLR075W	reaction		f	f	961
4932.YGR034W	4932.YLR075W	catalysis		t	t	961
4932.YGR034W	4932.YLR075W	binding		f	f	961
4932.YGL190C	4932.YHR205W	expression		t	f	185
4932.YGL190C	4932.YHR205W	activation	activation	t	t	188
4932.YGL190C	4932.YHR205W	ptmod		f	f	241
4932.YGL190C	4932.YHR205W	inhibition	inhibition	f	f	241
4932.YFR004W	4932.YMR309C	binding		f	t	475
4932.YFR004W	4932.YMR309C	reaction		t	t	475
